Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1296834,7/22/15,7/26/15,26663764,2666376400,26663764,100,1583,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296834,SRX551241,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618950,SAMN02740509,simple,240364,Chaetoceros neogracile,MMETSP0752,,,,,,,no,,,,,NCGR,SRA166822,,public,1E6B001E2C588685090423651A545F22,51A099C2E87151D4022A9926B55C1F42
SRR1296835,7/22/15,7/26/15,20774346,2077434600,20774346,100,1150,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296835,SRX551242,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618951,SAMN02740510,simple,240364,Chaetoceros neogracile,MMETSP0753,,,,,,,no,,,,,NCGR,SRA166822,,public,6AD5033E5DC572D9D66728EBD35E2EC4,5A1698785D8D81D49AD84E50028FAA65
SRR1296836,7/22/15,7/26/15,30933372,3093337200,30933372,100,1837,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296836,SRX551243,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618952,SAMN02740511,simple,240364,Chaetoceros neogracile,MMETSP0754,,,,,,,no,,,,,NCGR,SRA166822,,public,3BD0713FC1D75AD35D432538CE3E2777,0E0503DA42229DC03F99BBBB0B5DC7FA
SRR1296837,7/22/15,7/26/15,27720249,2772024900,27720249,100,1698,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296837,SRX551244,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618953,SAMN02740214,simple,100272,uncultured eukaryote,MMETSP0099_2,,,,,,,no,,,,,NCGR,SRA166822,,public,5DE008D914544A3110217EF413CA9056,1C4DD3EC859098522F56FAA13C5B968B
SRR1296838,7/22/15,7/26/15,27413729,2741372900,27413729,100,1730,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296838,SRX551245,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618954,SAMN02740215,simple,100272,uncultured eukaryote,MMETSP0100_2,,,,,,,no,,,,,NCGR,SRA166822,,public,DA7280C1E8B365192D4B3FE6DFB9EAAA,CB8CEB81E81506C8E46E616BDA78B1DE
SRR1296839,7/22/15,7/26/15,23496216,2349621600,23496216,100,1514,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296839,SRX551246,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618955,SAMN02740035,simple,400756,Durinskia baltica,MMETSP0116_2,,,,,,,no,,,,,NCGR,SRA166822,,public,949E8F0C5FCB588A72EBE344971858BF,E8C5F7986B5855457A8CBD2B8FDB60A9
SRR1296840,7/22/15,7/26/15,36742226,3674222600,36742226,100,2394,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296840,SRX551247,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618956,SAMN02740044,simple,160619,Kryptoperidinium foliaceum,MMETSP0119_2,,,,,,,no,,,,,NCGR,SRA166822,,public,3FAEB3A30CD208BD7696823D337A4E54,178A496AF5E11D773959EDD88E9B641A
SRR1296841,7/22/15,7/26/15,31814900,3181490000,31814900,100,2056,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296841,SRX551248,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618957,SAMN02740060,simple,160619,Kryptoperidinium foliaceum,MMETSP0120_2,,,,,,,no,,,,,NCGR,SRA166822,,public,62C019C22B8275E45C7CE87C616266E7,F9D322C8BD18F83705921A6415030117
SRR1296842,7/22/15,7/26/15,23790673,2379067300,23790673,100,1543,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296842,SRX551249,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618958,SAMN02740061,simple,160619,Kryptoperidinium foliaceum,MMETSP0121_2,,,,,,,no,,,,,NCGR,SRA166822,,public,4183BE35FAA5CFAA01044A58EE7EB9A9,A502541A96C6DDB7121C4B71280619D8
SRR1296843,7/22/15,7/26/15,15989906,1598990600,15989906,100,1007,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296843,SRX551250,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618959,SAMN02740399,simple,100272,uncultured eukaryote,MMETSP0086_2,,,,,,,no,,,,,NCGR,SRA166822,,public,641146211776E2BD4E75DBB8C1E5A397,CD80E9D72E827E210159015B7B4574C5
SRR1296844,7/22/15,7/26/15,24389914,2438991400,24389914,100,1577,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296844,SRX551251,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618960,SAMN02740414,simple,81532,Acanthoeca,MMETSP0106_2,,,,,,,no,,,,,NCGR,SRA166822,,public,650CB247018330C07A5C74CA66434898,FF610579127CE5D6AE8D2091986FCA83
SRR1296845,7/22/15,7/26/15,35380827,3538082700,35380827,100,2277,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296845,SRX551252,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618961,SAMN02740415,simple,195067,Goniomonas pacifica,MMETSP0107_2,,,,,,,no,,,,,NCGR,SRA166822,,public,12473AD4E2EF4844909640A8BF72700B,DE78F37644446D8602B4AAF135F192DD
SRR1296846,7/22/15,7/26/15,23844453,2384445300,23844453,100,1418,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296846,SRX551253,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618962,SAMN02740310,simple,145168,Thraustochytrium sp.,MMETSP0198_2,,,,,,,no,,,,,NCGR,SRA166822,,public,161459534D7928E5323A2D2DC6AFE94C,0407FCEFE5731077E02B1FA9209F57FF
SRR1296847,7/22/15,7/26/15,31036156,3103615600,31036156,100,1990,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296847,SRX551254,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618963,SAMN02740347,simple,44445,Pseudo-nitzschia australis,MMETSP0139_2,,,,,,,no,,,,,NCGR,SRA166822,,public,8A8DAE94EEA18382C734DA66D4429DF7,98AFF50FA437D8ABA34420992BCD3A6B
SRR1296848,7/22/15,7/26/15,33173926,3317392600,33173926,100,2123,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296848,SRX551255,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618964,SAMN02740348,simple,44445,Pseudo-nitzschia australis,MMETSP0140_2,,,,,,,no,,,,,NCGR,SRA166822,,public,5E6AA4ED262C7A09163E008ACD23DA08,D36C09AF8FA2EA06487E602130BED216
SRR1296849,7/22/15,7/26/15,31767518,3176751800,31767518,100,2036,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296849,SRX551256,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618965,SAMN02740349,simple,44445,Pseudo-nitzschia australis,MMETSP0141_2,,,,,,,no,,,,,NCGR,SRA166822,,public,A7959DCE0BEFE48E5CACE00214FD3CC9,F72CB1FFADD06AA00C353FEA7DDA8684
SRR1296850,7/22/15,7/26/15,33514765,3351476500,33514765,100,2145,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296850,SRX551257,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618966,SAMN02740350,simple,44445,Pseudo-nitzschia australis,MMETSP0142_2,,,,,,,no,,,,,NCGR,SRA166822,,public,6B9A500B5B09A2B91FCB3D132B2C3A55,87450D38344EF2FA2F6E2C109A7A388C
SRR1296851,7/22/15,7/26/15,26174070,2617407000,26174070,100,1635,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296851,SRX551258,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618967,SAMN02740379,simple,156230,Karenia brevis,MMETSP0527_2,,,,,,,no,,,,,NCGR,SRA166822,,public,8CE1EDEBD41CADCAC89967E97E364E6A,95D34DAEA888A8013D07DFE59A92F9D3
SRR1296852,7/22/15,7/26/15,27488970,2748897000,27488970,100,1714,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296852,SRX551259,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618968,SAMN02740380,simple,156230,Karenia brevis,MMETSP0528_2,,,,,,,no,,,,,NCGR,SRA166822,,public,767255A80F56504757E0122B8ABE181A,B629F1158FD8F0180324DD9BA0A4EF5A
SRR1296853,7/22/15,7/26/15,28151609,2815160900,28151609,100,1751,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296853,SRX551260,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618969,SAMN02740181,simple,156230,Karenia brevis,MMETSP0648_2,,,,,,,no,,,,,NCGR,SRA166822,,public,376D84BA8389DA2BAF8F7A7C1AA61AA8,887EC8666C02EF2B4E0098DB761E81F6
SRR1296854,7/22/15,7/26/15,31822896,3182289600,31822896,100,2002,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296854,SRX551261,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618970,SAMN02740182,simple,156230,Karenia brevis,MMETSP0649_2,,,,,,,no,,,,,NCGR,SRA166822,,public,72AA5E5BBFDE3940EEDCCE7742181722,509537FB93C01ACA5D781F637831DC37
SRR1296855,7/22/15,7/26/15,25929227,2592922700,25929227,100,1573,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296855,SRX551262,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618971,SAMN02740356,simple,267566,Skeletonema dohrnii,MMETSP0563,,,,,,,no,,,,,NCGR,SRA166822,,public,B9D742F49470AE431687E2B5D1FDB37A,3F44CF0EE75B2FD09125031B586FD4A2
SRR1296856,7/22/15,7/26/15,27472079,2747207900,27472079,100,1733,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296856,SRX551263,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618972,SAMN02739950,simple,2829,Heterosigma akashiwo,MMETSP0894_2,,,,,,,no,,,,,NCGR,SRA166822,,public,779079E2B32262ABE25FF9294436AE1D,BD71058FA46757693BD73708C342E43E
SRR1296857,7/22/15,7/26/15,28231520,2823152000,28231520,100,1778,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296857,SRX551264,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618973,SAMN02739951,simple,2829,Heterosigma akashiwo,MMETSP0895_2,,,,,,,no,,,,,NCGR,SRA166822,,public,B99328EAB349A7182DBA87D5D0A0D461,70A01744CF9B7ACC79BEA88F32018E7A
SRR1296858,7/22/15,7/26/15,28990945,2899094500,28990945,100,1825,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296858,SRX551265,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618974,SAMN02739952,simple,2829,Heterosigma akashiwo,MMETSP0896_2,,,,,,,no,,,,,NCGR,SRA166822,,public,8F9E1E432899E3CBD50E8B14BC5B6DF4,B732EAEDA4A0FFEACAEB314C34C83F44
SRR1296859,7/22/15,7/26/15,26457822,2645782200,26457822,100,1654,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296859,SRX551266,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618975,SAMN02739953,simple,2829,Heterosigma akashiwo,MMETSP0897_2,,,,,,,no,,,,,NCGR,SRA166822,,public,2CE82BA2209BC43CFCBCFE36C994BFB5,81E08BE5A3F60836DD3BB528BF118E1C
SRR1296860,7/22/15,7/26/15,27673763,2767376300,27673763,100,1770,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296860,SRX551267,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618976,SAMN02740116,simple,195969,Dolichomastix tenuilepis,MMETSP0033_2,,,,,,,no,,,,,NCGR,SRA166822,,public,ABDF17E75FC1845CB0C7AC161A080CD6,D91E9765B6E5AF55C0F773D4D943CE6B
SRR1296861,7/22/15,7/26/15,27763050,2776305000,27763050,100,1901,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296861,SRX551268,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618977,SAMN02740127,simple,195967,Crustomastix stigmatica,MMETSP0803_2,,,,,,,no,,,,,NCGR,SRA166822,,public,3A1E1050497E305D84ACC97E73F2C123,CBCC0A72CC77B7E55A48106F226ECCE6
SRR1296862,7/22/15,7/26/15,26320659,2632065900,26320659,100,1717,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296862,SRX551269,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618978,SAMN02740067,simple,156133,Prasinoderma coloniale,MMETSP0806_2,,,,,,,no,,,,,NCGR,SRA166822,,public,6DD45F4F63D7C0349F16525D4233EE03,962717681AB4E6130F5D3B548A31564A
SRR1296863,7/22/15,7/26/15,24803955,2480395500,24803955,100,1604,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296863,SRX551270,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618979,SAMN02740048,simple,2985,Ochromonas,MMETSP0004_2,,,,,,,no,,,,,NCGR,SRA166822,,public,82BF373F8FEED509B752B76617E99AE5,BE7B899A61C3C5B642CBD90ABA78FDE2
SRR1296864,7/22/15,7/26/15,34591440,3459144000,34591440,100,2216,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296864,SRX551271,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618980,SAMN02740032,simple,98059,Dinobryon,MMETSP0019_2,,,,,,,no,,,,,NCGR,SRA166822,,public,7696764E0D051D16D2B0F234252FF8FA,C154DF10638BAB0FC061F1B3B495A4FE
SRR1296865,7/22/15,7/26/15,21340198,2134019800,21340198,100,1306,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296865,SRX551272,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618981,SAMN02740033,simple,98059,Dinobryon,MMETSP0020_2,,,,,,,no,,,,,NCGR,SRA166822,,public,3C9E7FD35D524DCACD81CDAF9E14B454,0473CFA235DCDE03BF344CD076B208FD
SRR1296866,7/22/15,7/26/15,37572460,3757246000,37572460,100,2452,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296866,SRX551273,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618982,SAMN02740102,simple,73025,Eutreptiella gymnastica,MMETSP0811_2,,,,,,,no,,,,,NCGR,SRA166822,,public,388932C2C0E6148C82BA5EE56BE6B578,F75E5D0EC6AADE2F271C6A061D7DEEF7
SRR1296867,7/22/15,7/26/15,14328143,1432814300,14328143,100,807,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296867,SRX551274,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618983,SAMN02740046,simple,515487,Stephanopyxis turris,MMETSP0794_2,,,,,,,no,,,,,NCGR,SRA166822,,public,6523542AE0E3A1BF1EB6A5239EF54B51,4F9DC41B5920BA36B6BD226003D34C6C
SRR1296868,7/22/15,7/26/15,37163034,3716303400,37163034,100,2396,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296868,SRX551275,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618984,SAMN02740329,simple,91324,Lotharella globosa,MMETSP0041_2,,,,,,,no,,,,,NCGR,SRA166822,,public,2A132DC062288ED3F75C089C4E63EA63,E3804C172CFE10A6CD46D8ECE3173EEC
SRR1296869,7/22/15,7/26/15,39667261,3966726100,39667261,100,2555,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296869,SRX551276,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618985,SAMN02740085,simple,1561963,Amorphochlora amoebiformis,MMETSP0042_2,,,,,,,no,,,,,NCGR,SRA166822,,public,5E1E8AA78968EB8039414F5E0D96130D,870AB1B669D462951109ABEBA4DC2FBC
SRR1296870,7/22/15,7/26/15,39222946,3922294600,39222946,100,2579,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296870,SRX551277,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618986,SAMN02740390,simple,464988,Hemiselmis andersenii,MMETSP0043_2,,,,,,,no,,,,,NCGR,SRA166822,,public,2ECF5E944D245B4B3DA4E0A05B1BD9F4,057D107831F7596E478E6AE642ED62CE
SRR1296871,7/22/15,7/26/15,30786521,3078652100,30786521,100,1948,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296871,SRX551278,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618987,SAMN02740392,simple,227086,Bigelowiella natans,MMETSP0045_2,,,,,,,no,,,,,NCGR,SRA166822,,public,3715631A928715A3498CE099E55C672B,1C0A124EE12F3FFC70DE2802539A1431
SRR1296872,7/22/15,7/26/15,33703242,3370324200,33703242,100,2212,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296872,SRX551279,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618989,SAMN02740394,simple,478117,Chroomonas cf. mesostigmatica,MMETSP0047_2,,,,,,,no,,,,,NCGR,SRA166822,,public,0C8404FC0AB17B7589F511318BA7BA46,802A686781C45D40CA6B84ADEFDDFAE1
SRR1296873,7/22/15,7/26/15,24756222,2475622200,24756222,100,1555,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296873,SRX551280,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618988,SAMN02740313,simple,1082188,Strombidium rassoulzadegani,MMETSP0449_2,,,,,,,no,,,,,NCGR,SRA166822,,public,85120BA0550E46943000786BA4E171C9,BB68CB672C2D171A2281EB9FB2D52826
SRR1296874,7/22/15,7/26/15,21891882,2189188200,21891882,100,1351,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296874,SRX551281,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618990,SAMN02740486,simple,354590,Rhodomonas lens,MMETSP0484_2,,,,,,,no,,,,,NCGR,SRA166822,,public,36A659968E90594921E0D53755AF2BCD,C40F27D2EA3653464D6E61CC89DA9DDA
SRR1296875,7/22/15,7/26/15,13857343,1385734300,13857343,100,857,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296875,SRX551282,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618991,SAMN02740487,simple,63592,Tetraselmis chuii,MMETSP0491_2,,,,,,,no,,,,,NCGR,SRA166822,,public,F4E65376AE265260C93DBB61EC66C541,7BE661AB985FF698F1E33B33F39EB6A1
SRR1296876,7/22/15,7/26/15,26450648,2645064800,26450648,100,1641,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296876,SRX551283,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618992,SAMN02739948,simple,51329,Polytomella parva,MMETSP0052_2,,,,,,,no,,,,,NCGR,SRA166822,,public,C01FF22815F37948BD84B092BCF52DAB,63AADDF6307D99C739C922416BD9C69E
SRR1296877,7/22/15,7/26/15,26146623,2614662300,26146623,100,1589,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296877,SRX551284,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618993,SAMN02740250,simple,49265,Thalassiosira rotula,MMETSP0404_2,,,,,,,no,,,,,NCGR,SRA166822,,public,105E7931621C3732149299EEB904ADF7,80E9E6A90FC5CEC88204B09F940484F0
SRR1296878,7/22/15,7/26/15,26200380,2620038000,26200380,100,1567,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296878,SRX551285,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618995,SAMN02739998,simple,67004,Thalassiosira weissflogii,MMETSP0898_2,,,,,,,no,,,,,NCGR,SRA166822,,public,CF10C623986EA82AA3827D9026F9FAEB,3DAF5C2A93D682CE6E1C73A9B02776EA
SRR1296879,7/22/15,7/26/15,24597769,2459776900,24597769,100,1505,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296879,SRX551286,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618994,SAMN02739999,simple,67004,Thalassiosira weissflogii,MMETSP0899_2,,,,,,,no,,,,,NCGR,SRA166822,,public,22B29486566C204D260034BDF51CF9C5,A58C8EC2E920100F40E77B4B4C76A05B
SRR1296880,7/22/15,7/26/15,23629897,2362989700,23629897,100,1408,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296880,SRX551287,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618996,SAMN02740000,simple,67004,Thalassiosira weissflogii,MMETSP0900_2,,,,,,,no,,,,,NCGR,SRA166822,,public,39742692AC2D700A1A19033370FE5545,62C4A20A939F240C1A9BD4D691ED1609
SRR1296881,7/22/15,7/26/15,21338182,2133818200,21338182,100,1330,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296881,SRX551288,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618997,SAMN02740001,simple,67004,Thalassiosira weissflogii,MMETSP0901_2,,,,,,,no,,,,,NCGR,SRA166822,,public,22CFD643FB66385248856FBA3D317329,F8F1FCD32666916B470BE1EDABCAB9A9
SRR1296882,7/22/15,7/26/15,24581328,2458132800,24581328,100,1663,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296882,SRX551289,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618998,SAMN02740427,simple,2839,Odontella sinensis,MMETSP0160_2,,,,,,,no,,,,,NCGR,SRA166822,,public,013AA06CC2BBD621A09B1D69C7929353,EA497F33AD909537265ADD3518672D16
SRR1296883,7/22/15,7/26/15,26617535,2661753500,26617535,100,1812,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296883,SRX551290,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618999,SAMN02739967,simple,221442,Coccolithus braarudii,MMETSP0164_2,,,,,,,no,,,,,NCGR,SRA166822,,public,FE6DC335A069699D95775B1745B3530B,81DB7F9087CF285066F739D6C2D1310E
